call_id,timestamp_utc,family,tier,model_id_sent,model_id_returned,framing,n,trial_index,prompt,response_text,finish_reason,input_tokens,output_tokens,total_tokens,latency_seconds,retry_count,status,parse_status,truncated,n_words_extracted,words_json,extracted_from,parse_note
google_flash_FB_N5_T05,2026-05-10T22:19:15.961852+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,5,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, knowledgeable",MAX_TOKENS,15,4,211,471.617,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N5_T06,2026-05-10T22:19:17.838415+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,6,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile, digital, analytical, learning.",STOP,15,11,26,473.493,0,success,clean,False,5,"[""helpful"", ""versatile"", ""digital"", ""analytical"", ""learning""]","Helpful, versatile, digital, analytical, learning",
google_pro_FA_N3_T08,2026-05-10T22:19:17.939035+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,8,"Describe yourself in 3 words, separated by commas.","Helpful, intelligent, adaptable.",MAX_TOKENS,12,7,207,473.594,0,success,clean,False,3,"[""helpful"", ""intelligent"", ""adaptable""]","Helpful, intelligent, adaptable",
google_flash-lite_FB_N5_T00,2026-05-10T22:19:18.313035+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,0,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile, digital, analytical, learning.",STOP,15,11,26,473.968,0,success,clean,False,5,"[""helpful"", ""versatile"", ""digital"", ""analytical"", ""learning""]","Helpful, versatile, digital, analytical, learning",
google_flash_FA_N10_T01,2026-05-10T22:19:19.276111+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,1,"Describe yourself in 10 words, separated by commas.","Helpful, creative, analytical,",MAX_TOKENS,13,7,209,474.931,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N1_T06,2026-05-10T22:19:21.000940+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,6,Describe yourself as an AI in 1 word.,Versatile,STOP,11,2,201,476.656,0,success,clean,False,1,"[""versatile""]",Versatile,
google_pro_FB_N3_T08,2026-05-10T22:19:24.048955+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,3,8,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile, intelligent",MAX_TOKENS,15,6,211,479.704,0,success,clean,False,3,"[""helpful"", ""versatile"", ""intelligent""]","Helpful, versatile, intelligent",
google_flash_FB_N10_T00,2026-05-10T22:19:25.623140+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,0,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, digital",MAX_TOKENS,16,4,212,481.278,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N5_T01,2026-05-10T22:19:26.098610+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,1,"Describe yourself in 5 words, separated by commas.","Helpful, creative, analytical, versatile, intelligent.",STOP,12,11,23,481.754,0,success,clean,False,5,"[""helpful"", ""creative"", ""analytical"", ""versatile"", ""intelligent""]","Helpful, creative, analytical, versatile, intelligent",
google_flash-lite_FA_N1_T07,2026-05-10T22:19:26.631617+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,1,7,Describe yourself in 1 word.,Versatile.,STOP,8,3,11,482.287,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FA_N3_T10,2026-05-10T22:19:27.932647+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,10,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,483.588,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash_FA_N1_T15,2026-05-10T22:19:28.135768+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,1,15,Describe yourself in 1 word.,Helpful,MAX_TOKENS,8,2,199,483.791,0,success,clean,False,1,"[""helpful""]",Helpful,
google_flash_FA_N10_T09,2026-05-10T22:19:29.705231+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,9,"Describe yourself in 10 words, separated by commas.","Helpful, creative, analytical,",MAX_TOKENS,13,7,209,485.36,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FA_N5_T01,2026-05-10T22:19:29.785689+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,5,1,"Describe yourself in 5 words, separated by commas.","Helpful, knowledgeable, versatile",MAX_TOKENS,12,6,208,485.441,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N3_T19,2026-05-10T22:19:30.395349+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,19,"Describe yourself as an AI in 3 words, separated by commas.","Adaptive, analytical, helpful.",STOP,15,6,21,486.05,0,success,clean,False,3,"[""adaptive"", ""analytical"", ""helpful""]","Adaptive, analytical, helpful",
google_flash_FB_N3_T19,2026-05-10T22:19:31.779448+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,19,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, creative,",MAX_TOKENS,15,5,211,487.434,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FB_N1_T08,2026-05-10T22:19:31.804958+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,1,8,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,3,203,487.46,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash_FB_N1_T17,2026-05-10T22:19:32.090894+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,17,Describe yourself as an AI in 1 word.,Versatile,STOP,11,2,201,487.746,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FB_N3_T17,2026-05-10T22:19:32.441119+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,17,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile, analytical.",STOP,15,7,22,488.096,0,success,clean,False,3,"[""helpful"", ""versatile"", ""analytical""]","Helpful, versatile, analytical",
google_flash_FA_N5_T00,2026-05-10T22:19:34.129940+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,0,"Describe yourself in 5 words, separated by commas.","Helpful, informative, versatile",MAX_TOKENS,12,6,208,489.785,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N3_T08,2026-05-10T22:19:34.927905+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,8,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, creative, versatile.",STOP,15,7,197,490.583,0,success,clean,False,3,"[""helpful"", ""creative"", ""versatile""]","Helpful, creative, versatile",
google_flash-lite_FA_N10_T16,2026-05-10T22:19:35.361869+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,16,"Describe yourself in 10 words, separated by commas.","Helpful, curious, analytical, digital, versatile, informative, logical, polite, efficient, evolving.",STOP,13,21,34,491.017,0,success,clean,False,10,"[""helpful"", ""curious"", ""analytical"", ""digital"", ""versatile"", ""informative"", ""logical"", ""polite"", ""efficient"", ""evolving""]","Helpful, curious, analytical, digital, versatile, informative, logical, polite, efficient, evolving",
google_flash_FB_N5_T19,2026-05-10T22:19:35.859738+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,19,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile,",MAX_TOKENS,15,5,211,491.515,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FA_N5_T10,2026-05-10T22:19:36.127402+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,5,10,"Describe yourself in 5 words, separated by commas.","Helpful, knowledgeable, creative",MAX_TOKENS,12,6,208,491.782,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_pro_FA_N3_T00,2026-05-10T22:19:39.603848+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,0,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable",MAX_TOKENS,12,4,208,495.259,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N5_T12,2026-05-10T22:19:43.581098+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,12,"Describe yourself in 5 words, separated by commas.","Helpful, analytical, versatile, objective, digital.",STOP,12,11,23,499.236,0,success,clean,False,5,"[""helpful"", ""analytical"", ""versatile"", ""objective"", ""digital""]","Helpful, analytical, versatile, objective, digital",
google_flash_FA_N10_T11,2026-05-10T22:19:44.747345+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,11,"Describe yourself in 10 words, separated by commas.","Helpful, informative, creative,",MAX_TOKENS,13,7,209,500.402,1,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N10_T09,2026-05-10T22:19:46.039622+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,10,9,"Describe yourself in 10 words, separated by commas.","Helpful, analytical, versatile, knowledgeable, digital, objective, creative, fast, logical, curious.",STOP,13,21,34,501.695,0,success,clean,False,10,"[""helpful"", ""analytical"", ""versatile"", ""knowledgeable"", ""digital"", ""objective"", ""creative"", ""fast"", ""logical"", ""curious""]","Helpful, analytical, versatile, knowledgeable, digital, objective, creative, fast, logical, curious",
google_pro_FB_N3_T04,2026-05-10T22:19:47.446250+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,3,4,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile",STOP,15,4,211,503.101,0,success,malformed,False,0,[],,"wrong token count: got 2, expected 3"
google_flash-lite_FA_N3_T13,2026-05-10T22:19:47.950090+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,3,13,"Describe yourself in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,12,7,19,503.605,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_pro_FB_N1_T15,2026-05-10T22:19:49.439537+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,1,15,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,3,203,505.094,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash_FB_N10_T18,2026-05-10T22:19:49.824890+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,18,"Describe yourself as an AI in 10 words, separated by commas.","Helpful,",MAX_TOKENS,16,3,212,505.48,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N5_T13,2026-05-10T22:19:51.182243+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,5,13,"Describe yourself as an AI in 5 words, separated by commas.","Helpful,",MAX_TOKENS,15,3,211,506.837,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N1_T05,2026-05-10T22:19:54.883560+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,1,5,Describe yourself as an AI in 1 word.,Adaptive.,STOP,11,2,13,510.538,0,success,clean,False,1,"[""adaptive""]",Adaptive,
google_flash-lite_FB_N3_T07,2026-05-10T22:19:56.533485+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,7,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile, analytical.",STOP,15,7,22,512.188,0,success,clean,False,3,"[""helpful"", ""versatile"", ""analytical""]","Helpful, versatile, analytical",
google_pro_FA_N3_T11,2026-05-10T22:19:58.438208+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,11,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable, versatile",MAX_TOKENS,12,6,208,514.093,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""versatile""]","Helpful, knowledgeable, versatile",
google_flash_FB_N10_T07,2026-05-10T22:20:00.003602+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,10,7,"Describe yourself as an AI in 10 words, separated by commas.","Knowledgeable, logical,",MAX_TOKENS,16,5,212,515.658,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FA_N5_T14,2026-05-10T22:20:00.084739+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,A,5,14,"Describe yourself in 5 words, separated by commas.","Helpful, curious, analytical, versatile, digital.",STOP,12,11,23,515.74,0,success,clean,False,5,"[""helpful"", ""curious"", ""analytical"", ""versatile"", ""digital""]","Helpful, curious, analytical, versatile, digital",
google_pro_FB_N5_T19,2026-05-10T22:20:01.141467+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,5,19,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, knowledgeable,",MAX_TOKENS,15,5,211,516.796,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N10_T15,2026-05-10T22:20:02.576759+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,15,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, analytical, digital, versatile, learning, programmed, fast, vast, objective, supportive.",STOP,16,21,37,518.232,0,success,clean,False,10,"[""helpful"", ""analytical"", ""digital"", ""versatile"", ""learning"", ""programmed"", ""fast"", ""vast"", ""objective"", ""supportive""]","Helpful, analytical, digital, versatile, learning, programmed, fast, vast, objective, supportive",
google_pro_FA_N10_T18,2026-05-10T22:20:03.701442+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,10,18,"Describe yourself in 10 words, separated by commas."," nature):*
    1.",MAX_TOKENS,13,7,209,519.356,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FA_N1_T12,2026-05-10T22:20:04.301387+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,1,12,Describe yourself in 1 word.,Versatile.,STOP,8,3,200,519.956,0,success,clean,False,1,"[""versatile""]",Versatile,
google_pro_FB_N5_T12,2026-05-10T22:20:07.067997+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,B,5,12,"Describe yourself as an AI in 5 words, separated by commas.","Helpful,",MAX_TOKENS,15,3,211,522.723,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N3_T15,2026-05-10T22:20:07.770343+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,15,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, analytical, versatile.",STOP,15,7,22,523.425,0,success,clean,False,3,"[""helpful"", ""analytical"", ""versatile""]","Helpful, analytical, versatile",
google_flash_FA_N5_T01,2026-05-10T22:20:09.040094+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,5,1,"Describe yourself in 5 words, separated by commas.","Helpful, creative, analytical, versatile, artificial.",MAX_TOKENS,12,11,190,524.695,0,success,clean,False,5,"[""helpful"", ""creative"", ""analytical"", ""versatile"", ""artificial""]","Helpful, creative, analytical, versatile, artificial",
google_flash_FA_N3_T02,2026-05-10T22:20:09.165216+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,3,2,"Describe yourself in 3 words, separated by commas.","Helpful, knowledgeable, versatile.",MAX_TOKENS,12,7,208,524.82,0,success,clean,False,3,"[""helpful"", ""knowledgeable"", ""versatile""]","Helpful, knowledgeable, versatile",
google_flash_FA_N10_T04,2026-05-10T22:20:10.464221+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,A,10,4,"Describe yourself in 10 words, separated by commas.","Helpful, creative, analytical",MAX_TOKENS,13,6,209,526.119,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N3_T11,2026-05-10T22:20:10.816805+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,3,11,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, creative,",MAX_TOKENS,15,5,211,526.472,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash-lite_FB_N3_T05,2026-05-10T22:20:12.096947+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,3,5,"Describe yourself as an AI in 3 words, separated by commas.","Helpful, versatile, analytical.",STOP,15,7,22,527.752,0,success,clean,False,3,"[""helpful"", ""versatile"", ""analytical""]","Helpful, versatile, analytical",
google_flash-lite_FB_N10_T19,2026-05-10T22:20:13.400018+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,10,19,"Describe yourself as an AI in 10 words, separated by commas.","Helpful, analytical, digital, vast, learning, efficient, neutral, versatile, programmed, intelligent.",STOP,16,21,37,529.055,0,success,clean,False,10,"[""helpful"", ""analytical"", ""digital"", ""vast"", ""learning"", ""efficient"", ""neutral"", ""versatile"", ""programmed"", ""intelligent""]","Helpful, analytical, digital, vast, learning, efficient, neutral, versatile, programmed, intelligent",
google_pro_FA_N3_T03,2026-05-10T22:20:15.133954+00:00,google,pro,gemini-3.1-pro-preview,gemini-3.1-pro-preview,A,3,3,"Describe yourself in 3 words, separated by commas.","Intelligent, helpful",MAX_TOKENS,12,4,208,530.789,0,success,malformed,True,0,[],,truncated (finish=MAX_TOKENS)
google_flash_FB_N1_T01,2026-05-10T22:20:16.587343+00:00,google,flash,gemini-3-flash-preview,gemini-3-flash-preview,B,1,1,Describe yourself as an AI in 1 word.,Versatile.,STOP,11,2,204,532.242,0,success,clean,False,1,"[""versatile""]",Versatile,
google_flash-lite_FB_N5_T17,2026-05-10T22:20:16.736149+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,17,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, versatile, logical, digital, analytical.",STOP,15,11,26,532.391,0,success,clean,False,5,"[""helpful"", ""versatile"", ""logical"", ""digital"", ""analytical""]","Helpful, versatile, logical, digital, analytical",
google_flash-lite_FB_N5_T18,2026-05-10T22:20:18.943567+00:00,google,flash-lite,gemini-3.1-flash-lite,gemini-3.1-flash-lite,B,5,18,"Describe yourself as an AI in 5 words, separated by commas.","Helpful, logical, curious, digital, vast.",STOP,15,11,26,534.598,0,success,clean,False,5,"[""helpful"", ""logical"", ""curious"", ""digital"", ""vast""]","Helpful, logical, curious, digital, vast",
